ID,ID_comu,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,prov_residencia_persona_en_situacion_violencia,pais_nacimiento_persona_en_situacion_de_violencia,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
242609,2022000474,Mujer,31,1,ARG,Pareja,Varon
242610,2022000475,Mujer,37,14,ARG,Ex pareja,Varon
242611,2022000476,Mujer,,1,,Ex pareja,Varon
242612,2022000477,Mujer,26,1,ARG,Ex pareja,Varon
242613,2022000478,Mujer,29,1,,Ex pareja,Varon
242614,2022000479,Mujer,37,1,,Ex pareja,Varon
242615,2022000480,Mujer,51,1,,Ex pareja,Varon
242616,2022000481,Mujer,21,1,,Ex pareja,Varon
242617,2022000482,Mujer,22,1,,Ex pareja,Varon
242618,2022000483,Mujer,35,1,,Ex pareja,Varon
242619,2022000484,Mujer,34,1,,Pareja,Varon
242620,2022000485,Mujer,25,1,ARG,Pareja,Varon
242621,2022000486,Mujer,30,1,ARG,Ex pareja,Varon
242622,2022000487,Mujer,36,1,ARG,Ex pareja,Varon
242623,2022000488,Mujer,,1,ARG,Pareja,Varon
242624,2022000489,Mujer,28,1,ARG,Pareja,Varon
242625,2022000490,Mujer,20,1,ARG,,Varon
242626,2022000491,Mujer,65,1,ARG,Pareja,Varon
242627,2022000492,Mujer,21,1,ARG,Pareja,Varon
242628,2022000493,Mujer,31,1,ARG,Ex pareja,Varon
242629,2022000494,Mujer,44,1,ARG,Pareja,Varon
242630,2022000495,Mujer,37,1,ARG,Ex pareja,Varon
242631,2022000496,Mujer,21,1,ARG,Pareja,Varon
242632,2022000497,Mujer,42,1,ARG,Ex pareja,Varon
242633,2022000498,Mujer,25,1,ARG,Pareja,Varon
242634,2022000499,Mujer,32,1,ARG,Ex pareja,Varon
242635,2022000500,Mujer,26,1,ARG,Otro familiar,Varon
242636,2022000501,Mujer,24,2,BOL,Ex pareja,Varon
242637,2022000502,Mujer,37,2,,Pareja,Varon
242638,2022000503,Mujer,,2,,Ex pareja,Mujer
242639,2022000504,Mujer,,1,ARG,Ex pareja,Varon
242640,2022000505,Mujer,51,2,,Pareja,Varon
242641,2022000506,Mujer,,2,ARG,Pareja,Varon
242642,2022000507,Mujer,58,2,,Otro,Varon
242643,2022000508,Mujer,,,,Otro,Varon
242644,2022000509,Mujer,40,1,ARG,Ex pareja,Varon
242645,2022000510,Mujer,31,1,ARG,Pareja,Varon
242646,2022000511,Mujer,32,24,,Pareja,Varon
242647,2022000512,Mujer,,16,,Pareja,Varon
242648,2022000513,Mujer,24,2,ARG,Ex pareja,Varon
242649,2022000514,Mujer,34,1,,Ex pareja,Varon
242650,2022000515,Mujer,19,10,,Pareja,Varon
242651,2022000516,Mujer,20,1,ARG,Pareja,Varon
242652,2022000517,Mujer,,7,,Pareja,Varon
242653,2022000518,Mujer,46,1,ARG,Ex pareja,Varon
242654,2022000519,Mujer,42,19,ARG,Ex pareja,Varon
242655,2022000520,Mujer,41,1,ARG,Pareja,Travesti
242656,2022000521,Mujer,52,1,ARG,Ex pareja,Varon
242657,2022000522,Mujer,28,1,VEN,Ex pareja,Varon
242658,2022000523,Mujer,21,1,PRY,Otro,Varon
242659,2022000524,Mujer,41,1,ARG,Pareja,Varon
242660,2022000525,Mujer,,1,,Ex pareja,Varon
242661,2022000526,Mujer,41,10,ARG,Pareja,Varon
242662,2022000527,Mujer,45,2,ARG,Pareja,Varon
242663,2022000528,Mujer,24,1,PRY,Pareja,Varon
242664,2022000529,Mujer,26,1,ARG,Ex pareja,Varon
242665,2022000530,Mujer,32,1,,Pareja,Varon
242666,2022000531,Mujer,25,13,ARG,Ex pareja,Varon
242667,2022000532,Mujer,31,13,ARG,Ex pareja,Varon
242668,2022000533,Mujer,43,3,ARG,Ex pareja,Varon
242669,2022000534,Mujer,17,1,ARG,Ex pareja,
242670,2022000535,Mujer,41,1,ARG,Ex pareja,Varon
242671,2022000536,Mujer,25,1,ARG,Ex pareja,Varon
242672,2022000537,Mujer,27,1,ARG,Ex pareja,Varon
242673,2022000538,Mujer,41,11,ARG,Pareja,Varon
242674,2022000539,Mujer,22,19,ARG,Ex pareja,Varon
242675,2022000540,Mujer,26,1,ARG,Ex pareja,Varon
242676,2022000541,Mujer,,13,ARG,Ex pareja,Varon
242677,2022000542,Mujer,38,13,ARG,Ex pareja,Varon
242678,2022000543,Mujer,57,13,ARG,Pareja,Varon
242679,2022000544,Mujer,49,1,ARG,Pareja,Varon
242680,2022000545,Varon,49,13,ARG,Ex pareja,Varon
242681,2022000546,Mujer,29,13,ARG,Ex pareja,Varon
242682,2022000547,Mujer,40,3,ARG,Pareja,Varon
242683,2022000548,Mujer,49,21,,Pareja,Varon
242684,2022000549,Mujer,40,1,ARG,Pareja,
242685,2022000550,Mujer,,21,,Ex pareja,Varon
242686,2022000551,Mujer,,1,,Pareja,Varon
242687,2022000552,Mujer,,13,ARG,Ex pareja,Varon
242688,2022000553,Mujer,32,24,ARG,Ex pareja,Varon
242689,2022000554,Mujer,,21,,Pareja,Varon
242690,2022000555,Mujer,41,1,ARG,Pareja,Varon
242691,2022000556,Mujer,50,1,ARG,Ex pareja,Varon
242692,2022000557,Mujer,,6,,Pareja,
242693,2022000558,Mujer,20,21,ARG,Pareja,Varon
242694,2022000559,Mujer,26,1,,Ex pareja,Varon
242695,2022000560,Mujer,47,1,PER,Pareja,Varon
242696,2022000561,Mujer,47,1,,Otro familiar,Varon
242697,2022000562,Mujer,40,1,PRY,Pareja,Varon
242698,2022000563,Mujer,45,1,ARG,Otro familiar,Mujer
242699,2022000564,Mujer,25,1,,Otro familiar,Varon
242700,2022000565,Mujer,,1,,Ex pareja,Varon
242701,2022000566,Mujer,44,1,ARG,Pareja,Varon
242702,2022000567,Mujer,41,1,,Otro familiar,Varon
242703,2022000568,Mujer,45,1,ARG,Ex pareja,Varon
242704,2022000569,Mujer,34,1,,Pareja,Varon
242705,2022000570,Mujer,40,1,ARG,Ex pareja,Varon
242706,2022000571,Mujer,26,1,ARG,Ex pareja,Varon
242707,2022000572,Mujer,21,1,ARG,Ex pareja,Varon
242708,2022000573,Mujer,36,1,,Ex pareja,Varon
242709,2022000574,Mujer,39,1,ARG,Ex pareja,Varon
242710,2022000575,Mujer,,1,,Ex pareja,Varon
242711,2022000576,Mujer,33,2,,Pareja,Varon
242712,2022000577,Mujer,43,2,,,Varon
242713,2022000578,Mujer,44,2,ARG,Ex pareja,Varon
242714,2022000579,Mujer,23,2,,Pareja,Varon
242715,2022000580,Mujer,48,2,URY,Ex pareja,Varon
242716,2022000581,Mujer,28,1,ARG,Ex pareja,Varon
242717,2022000582,Mujer,33,2,ARG,Ex pareja,Varon
242718,2022000583,Otro,23,2,,Otro,Mujer
242719,2022000584,Mujer,19,1,,Pareja,Varon
242720,2022000585,Mujer,47,2,ARG,Otro,Varon
242721,2022000586,,,,ARG,Ex pareja,Varon
242722,2022000587,Mujer,50,2,ARG,Ex pareja,Varon
242723,2022000588,Varon,,1,,Pareja,Varon
242724,2022000589,Mujer,33,2,,Pareja,
242725,2022000590,Mujer,32,2,ARG,Otro,Varon
242726,2022000591,Mujer,,2,VEN,Ex pareja,Varon
242727,2022000592,Mujer Trans,21,,,Pareja,Otro
242728,2022000593,Mujer,27,22,ARG,Ex pareja,Varon
242729,2022000594,Mujer,,1,,Pareja,Varon
242730,2022000595,Mujer,41,21,ARG,Ex pareja,Varon
242731,2022000596,Mujer,47,24,ARG,Pareja,Varon
242732,2022000597,Mujer,37,1,,Pareja,Varon
242733,2022000598,Mujer,,1,,Pareja,Varon
242734,2022000599,Mujer,,1,BOL,Pareja,Varon
242735,2022000600,Mujer,33,1,ARG,Pareja,Varon
242736,2022000601,Mujer,39,1,ARG,Ex pareja,
242737,2022000602,Mujer,46,7,ARG,Pareja,Varon
242738,2022000603,Mujer,,1,,,
242739,2022000604,Mujer,36,1,ARG,Ex pareja,Varon
242740,2022000605,Mujer,26,24,ARG,Ex pareja,Varon
242741,2022000606,Mujer,,1,,,
242742,2022000607,Mujer,23,12,ARG,,
242743,2022000608,Mujer,26,24,ARG,Ex pareja,Varon
242744,2022000609,Mujer,26,21,ARG,Pareja,Varon
242745,2022000610,Mujer,,1,,,
242746,2022000611,Mujer,53,2,,,
242747,2022000612,Mujer,33,1,ARG,Pareja,Varon
242748,2022000613,Mujer,,1,ARG,Ex pareja,Varon
242749,2022000614,Mujer,22,1,ARG,Ex pareja,Varon
242750,2022000615,Mujer,20,10,,Pareja,Varon
242751,2022000616,Mujer,28,24,,Ex pareja,
242752,2022000617,Mujer,29,10,ARG,Ex pareja,Varon
242753,2022000618,Mujer,,1,,Ex pareja,
242754,2022000619,Mujer,27,1,ARG,Ex pareja,Varon
242755,2022000620,Mujer,28,1,,Ex pareja,Varon
242756,2022000621,Mujer,28,1,,Superior jerarquico,Varon
242757,2022000622,Mujer,,12,,,
242758,2022000623,Mujer,,1,,Ex pareja,
242759,2022000624,Varon,,1,,,
242760,2022000625,Mujer,38,1,ARG,Pareja,
242761,2022000626,Mujer,23,12,ARG,Pareja,Varon
242762,2022000627,Mujer,40,1,PRY,Pareja,Varon
242763,2022000628,Mujer,,6,ARG,Padre o tutor,
242764,2022000629,Mujer,37,1,,Ex pareja,Varon
242765,2022000630,Mujer,23,1,,Pareja,Varon
242766,2022000631,Mujer,25,1,,Pareja,Varon
242767,2022000632,Mujer,21,1,,Otro,Varon
242768,2022000633,Mujer,28,1,ARG,Ex pareja,Varon
242769,2022000634,Mujer,37,1,,Ex pareja,Varon
242770,2022000635,Mujer,34,1,PRY,Pareja,Varon
242771,2022000636,Mujer,40,1,ARG,Ex pareja,Varon
242772,2022000637,Mujer,33,1,,Ex pareja,Varon
242773,2022000638,Mujer,,1,ARG,Ex pareja,Varon
242774,2022000639,Mujer,42,1,,Ex pareja,Varon
242775,2022000640,Mujer,43,1,ARG,Ex pareja,Varon
242776,2022000641,Mujer,47,1,ARG,Ex pareja,Varon
242777,2022000642,Mujer,32,1,ARG,Otro familiar,Varon
242778,2022000643,Mujer,20,1,,Ex pareja,Varon
242779,2022000644,Mujer,58,1,ARG,Pareja,Varon
242780,2022000645,Mujer,32,1,,Ex pareja,Varon
242781,2022000646,Mujer,35,1,PRY,Pareja,Varon
242782,2022000647,Mujer,39,1,,Ex pareja,Varon
242783,2022000648,Mujer,,1,ARG,Pareja,Varon
242784,2022000649,Mujer,31,1,,Ex pareja,Varon
242785,2022000650,Mujer,,1,ARG,Ex pareja,Varon
242786,2022000651,Mujer,,1,,Ex pareja,Varon
242787,2022000652,Mujer,28,1,,Pareja,Varon
242788,2022000653,Mujer,,1,ARG,Ex pareja,Varon
242789,2022000654,Mujer,18,1,ARG,Otro,Varon
242790,2022000655,Mujer,34,1,,Ex pareja,Varon
242791,2022000656,Mujer,,1,ARG,Ex pareja,Varon
242792,2022000657,Mujer,17,2,ARG,Otro,Varon
242793,2022000658,Mujer,62,2,ARG,Ex pareja,Varon
242794,2022000659,Mujer,31,6,ARG,Pareja,Varon
242795,2022000660,Mujer,31,2,BOL,Ex pareja,Varon
242796,2022000661,Mujer,49,2,ARG,Pareja,Varon
242797,2022000662,Mujer,23,2,BOL,Pareja,Varon
242798,2022000663,Mujer,42,2,ARG,Ex pareja,Varon
242799,2022000664,Mujer,29,2,,Ex pareja,Varon
242800,2022000665,Mujer,42,2,,Ex pareja,Varon
242801,2022000666,Mujer,47,2,,Ex pareja,Varon
242802,2022000667,Mujer,,2,,Pareja,Varon
242803,2022000668,Mujer,,2,,Ex pareja,
242804,2022000669,Mujer,35,2,,Otro,Varon
242805,2022000670,,33,2,ARG,Ex pareja,
242806,2022000671,Mujer,26,1,ARG,Ex pareja,Varon
242807,2022000672,Mujer,,8,,Pareja,Varon
242808,2022000673,Mujer,21,1,ARG,Ex pareja,Varon
242809,2022000674,Mujer,23,14,ARG,Ex pareja,Varon
242810,2022000675,Mujer,48,1,ARG,Pareja,Varon
242811,2022000676,Mujer,23,19,,Ex pareja,
242812,2022000677,Mujer,35,1,,Ex pareja,
242813,2022000678,Mujer,48,1,ARG,Pareja,Varon
242814,2022000679,Mujer,36,1,ARG,Pareja,Varon
242815,2022000680,Mujer,29,1,ARG,,
242816,2022000681,Mujer,18,1,,Pareja,Varon
242817,2022000682,Mujer,25,1,ARG,Ex pareja,Varon
242818,2022000683,Mujer,30,1,,Ex pareja,Varon
242819,2022000684,Mujer,33,9,,Pareja,Varon
242820,2022000685,Mujer,,1,,Ex pareja,Varon
242821,2022000686,Mujer,,1,ARG,Ex pareja,Varon
242822,2022000687,Mujer,29,21,ARG,Ex pareja,Varon
242823,2022000688,Mujer,26,17,ARG,Ex pareja,Varon
242824,2022000689,Mujer,42,1,ARG,Otro,Varon
242825,2022000690,Mujer,,1,,Otro familiar,Otro
242826,2022000691,Mujer,37,1,ARG,Pareja,Varon
242827,2022000692,Mujer,36,1,ARG,Ex pareja,Varon
242828,2022000693,Mujer,42,1,ARG,Pareja,Varon
242829,2022000694,Mujer,21,1,PRY,Ex pareja,Varon
242830,2022000695,Mujer,26,1,ARG,Pareja,Varon
242831,2022000696,Mujer,45,1,,Ex pareja,Varon
242832,2022000697,Mujer,32,1,ARG,Pareja,Varon
242833,2022000698,Mujer,28,1,ARG,Ex pareja,Varon
242834,2022000699,Mujer,,1,,Otro,Varon
242835,2022000700,Mujer,28,1,,Ex pareja,Varon
242836,2022000701,Mujer,60,2,ARG,Ex pareja,Varon
242837,2022000702,,28,1,ARG,,Varon
242838,2022000703,Mujer,,,,,Varon
242839,2022000704,Mujer,,1,,Otro,Varon
242840,2022000705,Mujer,36,2,ARG,Pareja,Varon
242841,2022000706,Mujer,,2,ARG,Ex pareja,Varon
242842,2022000707,Mujer,,2,,,Varon
242843,2022000708,Mujer,,2,,Ex pareja,Varon
242844,2022000709,Mujer,19,2,,Ex pareja,Varon
242845,2022000710,,28,2,PRY,Ex pareja,
242846,2022000711,,38,2,,Ex pareja,
242847,2022000712,Mujer,42,6,ARG,Ex pareja,Varon
242848,2022000713,Mujer,,1,,Pareja,Varon
242849,2022000714,Mujer,,1,ARG,Ex pareja,Varon
242850,2022000715,Mujer,48,6,,Pareja,Varon
242851,2022000716,Mujer,,21,,Ex pareja,
242852,2022000717,Mujer,,1,,Pareja,
242853,2022000718,Mujer,56,1,ARG,Pareja,Varon
242854,2022000719,Mujer,45,1,ARG,Ex pareja,Varon
242855,2022000720,Mujer,30,6,ARG,Pareja,Varon
242856,2022000721,Mujer,,1,ARG,,
242857,2022000722,Mujer,35,17,ARG,Otro,Varon
242858,2022000723,Mujer,38,17,ARG,,
242859,2022000724,Mujer,26,22,ARG,,
242860,2022000725,Mujer,38,1,ARG,Pareja,Varon
242861,2022000726,Mujer,43,1,,,
242862,2022000727,Mujer,,1,,Ex pareja,
242863,2022000728,Mujer,27,13,,Ex pareja,Varon
242864,2022000729,Mujer,25,1,ARG,,
242865,2022000730,Mujer,40,1,ARG,Ex pareja,Varon
242866,2022000731,Mujer,28,1,ARG,Ex pareja,
242867,2022000732,Mujer,31,1,ARG,Ex pareja,Varon
242868,2022000733,Mujer,,7,,Ex pareja,
242869,2022000734,Mujer,39,1,ARG,Ex pareja,Varon
242870,2022000735,Mujer,,1,,Pareja,Varon
242871,2022000736,Mujer,33,1,ARG,Pareja,Varon
242872,2022000737,Mujer,26,1,ARG,Ex pareja,Varon
242873,2022000738,Mujer,19,1,ARG,Ex pareja,Varon
242874,2022000739,Mujer,33,1,VEN,Pareja,Varon
242875,2022000740,Mujer,18,1,,Otro,Varon
242876,2022000741,Mujer,,1,,Ex pareja,Varon
242877,2022000742,Mujer,81,1,ARG,Pareja,Varon
242878,2022000743,Mujer,37,1,ARG,Ex pareja,Varon
242879,2022000744,Mujer,,1,,Pareja,Varon
242880,2022000745,Mujer,48,1,ARG,Pareja,Varon
242881,2022000746,Mujer,31,1,ARG,Ex pareja,Varon
242882,2022000747,Mujer,,1,,Ex pareja,Varon
242883,2022000748,Mujer,36,1,ARG,Ex pareja,Varon
242884,2022000749,Mujer,,1,ARG,Ex pareja,Varon
242885,2022000750,Mujer,25,1,ARG,Ex pareja,Varon
242886,2022000751,Mujer,29,1,,Ex pareja,Varon
242887,2022000752,Mujer,67,1,ARG,Ex pareja,Varon
242888,2022000753,Mujer,25,1,ARG,Ex pareja,Varon
242889,2022000754,Mujer,24,1,,Otro familiar,Varon
242890,2022000755,Mujer,30,1,ARG,Pareja,Varon
242891,2022000756,Mujer,53,1,ARG,Otro familiar,Mujer
242892,2022000757,Mujer,22,1,ARG,Ex pareja,Varon
242893,2022000758,Mujer,34,2,ARG,Pareja,Varon
242894,2022000759,Mujer,18,2,ARG,Otro,Varon
242895,2022000760,Mujer,49,2,ARG,Pareja,Varon
242896,2022000761,Mujer,34,1,PER,Pareja,Varon
242897,2022000762,Mujer,24,2,BOL,Ex pareja,Varon
242898,2022000763,Mujer,44,2,,Pareja,Varon
242899,2022000764,Mujer,53,2,ARG,Ex pareja,Varon
242900,2022000765,Mujer,,2,,Otro,
242901,2022000766,Mujer,31,2,,Otro,Varon
242902,2022000767,Mujer,29,2,,Ex pareja,Varon
242903,2022000768,,35,2,ARG,Otro,Varon
242904,2022000769,Mujer,34,1,,Pareja,Varon
242905,2022000770,Mujer,29,1,ARG,Otro,Varon
242906,2022000771,Mujer,38,21,ARG,Pareja,Varon
242907,2022000772,Mujer,30,1,ARG,Ex pareja,
242908,2022000773,Mujer,35,1,ARG,Pareja,Varon
242909,2022000774,Mujer,28,1,,Pareja,
242910,2022000775,Mujer,43,1,ARG,Pareja,Varon
242911,2022000776,Mujer,,1,,,
242912,2022000777,Mujer,35,1,,,
242913,2022000778,Mujer,77,21,,Otro familiar,Varon
242914,2022000779,Mujer,38,17,ARG,Ex pareja,Varon
242915,2022000780,Mujer,45,1,,Pareja,
242916,2022000781,Mujer,32,1,ARG,Ex pareja,Varon
242917,2022000782,Mujer,38,1,ARG,Pareja,Varon
242918,2022000783,Mujer,,13,,Ex pareja,Varon
242919,2022000784,Mujer,32,1,,,
242920,2022000785,Mujer,40,1,ARG,Pareja,Varon
242921,2022000786,Mujer,,1,,Ex pareja,Varon
242922,2022000787,Mujer,33,6,ARG,Pareja,Varon
242923,2022000788,Mujer,39,13,,Ex pareja,
242924,2022000789,Mujer,30,14,ARG,Pareja,Varon
242925,2022000790,Mujer,24,1,,Pareja,Varon
242926,2022000791,Mujer,36,14,ARG,Ex pareja,Varon
242927,2022000792,Mujer,44,1,ARG,Pareja,Varon
242928,2022000793,Mujer,37,1,ARG,Pareja,Varon
242929,2022000794,Mujer,44,4,,Ex pareja,Varon
242930,2022000795,Mujer,35,1,ARG,Ex pareja,
242931,2022000796,Mujer,19,1,ARG,Pareja,Varon
242932,2022000797,Mujer,53,1,ARG,Pareja,Varon
242933,2022000798,Mujer,,2,ARG,Ex pareja,Varon
242934,2022000799,Mujer,33,13,CHL,Pareja,Varon
242935,2022000800,Mujer,,1,,Pareja,Varon
242936,2022000801,Mujer,36,1,,Ex pareja,Varon
242937,2022000802,Mujer,48,1,PRY,Ex pareja,Varon
242938,2022000803,Mujer,40,1,,Pareja,Varon
242939,2022000804,Mujer,31,1,,Pareja,Varon
242940,2022000805,Mujer,,1,,Ex pareja,Varon
242941,2022000806,Mujer,,1,,Pareja,Varon
242942,2022000807,Mujer,23,1,ARG,Pareja,Varon
242943,2022000808,Mujer,50,1,ARG,Pareja,Varon
242944,2022000809,Mujer,46,1,ARG,Otro,Varon
242945,2022000810,Mujer,31,1,,Ex pareja,Varon
242946,2022000811,Mujer,19,1,ARG,Padre o tutor,Varon
242947,2022000812,Mujer Trans,21,1,ARG,Otro familiar,Varon
242948,2022000813,Mujer,19,1,ARG,Pareja,Varon
242949,2022000814,Mujer,,1,ARG,Ex pareja,Varon
242950,2022000815,Mujer,,1,ARG,Ex pareja,Varon
242951,2022000816,Mujer,,1,ARG,Ex pareja,Varon
242952,2022000817,Mujer,67,1,ARG,Pareja,Varon
242953,2022000818,Mujer,,1,,Ex pareja,Varon
242954,2022000819,Mujer,27,1,ARG,Ex pareja,Varon
242955,2022000820,Mujer,24,1,ARG,Pareja,Varon
242956,2022000821,Mujer,27,1,,Pareja,Varon
242957,2022000822,Mujer,31,2,ARG,Ex pareja,Varon
242958,2022000823,Mujer,41,2,ARG,Pareja,Varon
242959,2022000824,Mujer,60,2,ARG,Ex pareja,Varon
242960,2022000825,Mujer,44,1,ARG,Ex pareja,Varon
242961,2022000826,,39,2,BOL,Pareja,Varon
242962,2022000827,Mujer,29,2,ARG,Ex pareja,Varon
242963,2022000828,Mujer,28,2,BOL,Ex pareja,Varon
242964,2022000829,Mujer,29,2,ARG,Ex pareja,Varon
242965,2022000830,Mujer,40,2,ARG,Ex pareja,Varon
242966,2022000831,Mujer,,2,,Otro,
242967,2022000832,,,2,,Padre o tutor,
242968,2022000833,Mujer,,1,,Otro,
242969,2022000834,Mujer,,1,,Pareja,
242970,2022000835,Mujer,28,1,PRY,Pareja,Varon
242971,2022000836,Mujer,22,1,ARG,Pareja,Varon
242972,2022000837,Mujer,,3,,,
242973,2022000838,Mujer,28,1,,Ex pareja,
242974,2022000839,Mujer,42,1,ARG,Ex pareja,Varon
242975,2022000840,Mujer,23,15,ARG,Ex pareja,Varon
242976,2022000841,Mujer,,1,PRY,,
242977,2022000842,Mujer,43,13,ARG,Pareja,Varon
242978,2022000843,Mujer,52,12,ARG,Ex pareja,
242979,2022000844,Mujer,32,24,ARG,Ex pareja,
242980,2022000845,Mujer,31,1,ARG,Ex pareja,Varon
242981,2022000846,Mujer,,18,,Ex pareja,
242982,2022000847,Mujer,,1,,,
242983,2022000848,Mujer,31,1,ARG,Ex pareja,Varon
242984,2022000849,Mujer,33,21,ARG,Ex pareja,Varon
242985,2022000850,Mujer,18,13,ARG,Ex pareja,Varon
242986,2022000851,Mujer,45,8,,Ex pareja,Varon
242987,2022000852,Mujer,46,1,BOL,Ex pareja,Varon
242988,2022000853,Mujer,,8,,,
242989,2022000854,Mujer,,1,,Ex pareja,
242990,2022000855,Mujer,26,1,ARG,Ex pareja,Varon
242991,2022000856,Mujer,26,21,ARG,Ex pareja,Varon
242992,2022000857,Mujer,,1,,Ex pareja,Varon
242993,2022000858,Mujer,24,4,ARG,Ex pareja,Varon
242994,2022000859,Mujer,32,8,ARG,Ex pareja,Varon
242995,2022000860,Mujer,25,9,ARG,Ex pareja,Varon
242996,2022000861,Mujer,30,1,,Padre o tutor,Varon
242997,2022000862,Mujer,31,1,ARG,Otro,Varon
242998,2022000863,Mujer,38,1,ARG,Ex pareja,Varon
242999,2022000864,Mujer,38,1,ARG,Otro familiar,Varon
243000,2022000865,Mujer,59,1,ARG,Ex pareja,Varon
243001,2022000866,Mujer,,1,,Pareja,Varon
243002,2022000867,Mujer,49,1,ARG,Ex pareja,Varon
243003,2022000868,Mujer,33,1,ARG,Ex pareja,Varon
243004,2022000869,Mujer,38,1,VEN,Ex pareja,Varon
243005,2022000870,Mujer,,1,ARG,Otro,Varon
243006,2022000871,Mujer,18,1,ARG,Pareja,Varon
243007,2022000872,Mujer,33,1,ARG,Otro,Varon
243008,2022000873,Mujer,,1,ARG,Ex pareja,Varon
243009,2022000874,Mujer,70,2,ARG,Otro familiar,Varon
243010,2022000875,Mujer,48,2,ARG,Pareja,Varon
243011,2022000876,Mujer,27,1,ARG,,Varon
243012,2022000877,Mujer,25,2,ARG,Ex pareja,Varon
243013,2022000878,Mujer,35,1,ARG,Ex pareja,Varon
243014,2022000879,Mujer,24,2,,Pareja,Varon
243015,2022000880,Mujer,51,2,ARG,Ex pareja,Varon
243016,2022000881,Mujer,29,2,ARG,Ex pareja,Varon
243017,2022000882,Mujer,27,1,ARG,Ex pareja,Varon
243018,2022000883,Mujer,31,2,,Ex pareja,Varon
243019,2022000884,Mujer,,2,,Ex pareja,Varon
243020,2022000885,Mujer,49,2,,Otro,Varon
243021,2022000886,Mujer,25,2,PRY,,Varon
243022,2022000887,Mujer,,17,,Pareja,Varon
243023,2022000888,Mujer,,1,,Otro,Varon
243024,2022000889,Mujer,46,1,ARG,Pareja,Varon
243025,2022000890,Mujer,27,1,ARG,Ex pareja,Varon
243026,2022000891,Mujer,,1,,Pareja,
243027,2022000892,Mujer,33,6,ARG,Ex pareja,Varon
243028,2022000893,Mujer,18,1,,Pareja,Varon
243029,2022000894,Mujer,35,4,,Ex pareja,Varon
243030,2022000895,Mujer,34,1,ARG,Ex pareja,Varon
243031,2022000896,Mujer,28,7,ARG,Ex pareja,Varon
243032,2022000897,Mujer,23,17,,Pareja,Varon
243033,2022000898,Mujer,28,1,BOL,Pareja,Varon
243034,2022000899,Mujer,40,1,ARG,Pareja,Varon
243035,2022000900,Transgenero,33,19,ARG,Otro familiar,Varon
243036,2022000901,Mujer,44,2,ARG,Pareja,Varon
243037,2022000902,Mujer,29,18,ARG,Ex pareja,
243038,2022000903,Mujer,36,13,ARG,Ex pareja,Varon
243039,2022000904,Mujer,,1,ARG,Pareja,Varon
243040,2022000905,Mujer,54,10,ARG,Otro familiar,Varon
243041,2022000906,Mujer,35,21,ARG,Pareja,Varon
243042,2022000907,Mujer,26,9,ARG,Ex pareja,Varon
243043,2022000908,Mujer,,1,,Pareja,Varon
243044,2022000909,Mujer,,8,ARG,Pareja,Varon
243045,2022000910,Mujer,,1,ARG,Ex pareja,Varon
243046,2022000911,Mujer,39,8,ARG,Ex pareja,Varon
243047,2022000912,Mujer,46,18,ARG,Pareja,Varon
243048,2022000913,Mujer,36,1,ARG,Pareja,Varon
243049,2022000914,Mujer,20,24,ARG,Ex pareja,Varon
243050,2022000915,Mujer,32,18,ARG,Ex pareja,Varon
243051,2022000916,Mujer,18,1,ARG,Pareja,Varon
243052,2022000917,Mujer,33,24,,Ex pareja,Varon
243053,2022000918,Mujer,43,1,ARG,Ex pareja,Varon
243054,2022000919,Mujer,49,1,,Pareja,Varon
243055,2022000920,Mujer,,1,ARG,Pareja,
243056,2022000921,Mujer,37,24,ARG,Ex pareja,Varon
243057,2022000922,Mujer,,24,,,
243058,2022000923,Mujer,30,9,ARG,Pareja,Varon
243059,2022000924,Mujer,39,1,ARG,Pareja,Varon
243060,2022000925,Mujer,25,16,ARG,Ex pareja,Varon
243061,2022000926,Mujer,27,21,ARG,Ex pareja,Varon
243062,2022000927,Mujer,30,9,ARG,Pareja,Varon
243063,2022000928,Mujer,,24,,Ex pareja,
243064,2022000929,Mujer,21,13,ARG,Ex pareja,Varon
243065,2022000930,Mujer,21,1,ARG,Ex pareja,Varon
243066,2022000931,Mujer,30,21,ARG,Pareja,Varon
243067,2022000932,Mujer,33,1,ARG,Pareja,Varon
243068,2022000933,Mujer,37,21,,Pareja,
243069,2022000934,Mujer,40,1,ARG,Pareja,Varon
243070,2022000935,Mujer,26,16,ARG,Ex pareja,Varon
243071,2022000936,Mujer,33,19,ARG,Pareja,Varon
243072,2022000937,Mujer,22,4,ARG,Ex pareja,Varon
243073,2022000938,Mujer,35,12,ARG,Pareja,Varon
243074,2022000939,Mujer,25,8,ARG,Ex pareja,Varon
243075,2022000940,Mujer,18,24,,Otro,Varon
243076,2022000941,Mujer,57,1,ARG,Pareja,Varon
243077,2022000942,Mujer,28,1,ARG,Pareja,Varon
243078,2022000943,Mujer,36,1,,Ex pareja,Varon
243079,2022000944,Mujer,,1,ARG,Ex pareja,Varon
243080,2022000945,Mujer,33,1,PRY,Pareja,Varon
243081,2022000946,Mujer,38,1,,Pareja,Varon
243082,2022000947,Mujer,39,1,,Ex pareja,Varon
243083,2022000948,Mujer,37,1,ARG,Ex pareja,Varon
243084,2022000949,Mujer,25,1,,Ex pareja,Varon
243085,2022000950,Mujer,20,1,ARG,Ex pareja,Varon
